Time(Iteration),EpsilonGreedyLinearBanditTheta,LinUCBTheta
94,0.33556657775564624,0.4982581411174795
95,0.3341597481463112,0.4981802496709813
96,0.3293089989624973,0.4983283719158285
97,0.32859013481163835,0.498122273112023
98,0.3291526297154362,0.49825356979323665
99,0.33034923566492297,0.49828324352335535
100,0.33101384511232623,0.4982684381361267
101,0.3115001121757168,0.49852000662727336
102,0.31135200043226857,0.4984414128845449
103,0.31166425578664814,0.49853330350577485
104,0.3063978257880775,0.4984466879010704
105,0.30587958906655743,0.49851068034619483
106,0.3035683154119485,0.4984623055335814
107,0.304388487931504,0.4983973064847581
108,0.29967516088148155,0.49841235880106494
109,0.2893659594949681,0.49842373346864954
110,0.2875840958153898,0.49827809354127106
111,0.28724981709321884,0.4984360587734832
112,0.2798175451832581,0.49834450288838744
113,0.27915641906219635,0.49819849410067035
114,0.2777953249880828,0.49799353307489086
115,0.27047145334415235,0.49810721537961145
116,0.27038674197880075,0.49808049615000166
117,0.2732457027503118,0.49850683387834094
118,0.26526516155670143,0.498588461157589
119,0.2645801992170903,0.4985388430237772
120,0.26453307377505814,0.4985024982566582
121,0.26559456935599596,0.4987051146463254
122,0.26532874371807025,0.4984372278971593
123,0.2650564627127604,0.49828968465405
124,0.2661079098150938,0.4983019421729688
125,0.2638715431731429,0.4984040472841789
126,0.26261952209843886,0.49831746160063267
127,0.26098340841702683,0.4983178506740119
128,0.2594455826128136,0.4982717859320922
129,0.26232669325934743,0.4979966280476636
130,0.26005443061314076,0.4979781163272953
131,0.26013089092669894,0.49802761516169564
132,0.2594460782042873,0.49795161334193316
133,0.25923172102544745,0.49801827901460854
134,0.2562206551673255,0.4980412455971662
135,0.2498916188247387,0.4980245019169452
136,0.2509668808207127,0.49799591716766756
137,0.2509223471567664,0.4978972374347787
138,0.24926434809287162,0.49783436826747823
139,0.25095452204099855,0.49783583513808205
140,0.25038725386501853,0.4979009433156283
141,0.24968790598306678,0.4980410962711808
142,0.24969936169088663,0.4982756957230543
143,0.24919038304705707,0.49827950498968737
144,0.2503692875083413,0.49826799474816175
145,0.2513790190193323,0.49818160177991216
146,0.25167203100037316,0.498275675548778
147,0.2463873268894925,0.4982380959586843
148,0.24622191261552034,0.498300546785207
149,0.2456839069460774,0.49830892839016416
150,0.24580966603205973,0.49841902565932256
151,0.24589191427027393,0.49854266412183473
152,0.24576269125710484,0.49849687773945445
153,0.2480617431090443,0.49862789504182936
154,0.24809876396683408,0.4984734031864864
155,0.24520414142692887,0.49852449123113385
156,0.2441022208832479,0.49849022211133603
157,0.24388344721418206,0.4983677175232451
158,0.24341550837276454,0.49847636797906175
159,0.2387341669330052,0.49858033998559037
160,0.23875177432045636,0.49842932189179734
161,0.2373356474894203,0.49831491155732904
162,0.23694717447517694,0.4982552682023277
163,0.23690374730217564,0.49808120652515314
164,0.23601414311448612,0.4981161347945352
165,0.23772216132780405,0.4980573617654257
166,0.23386819573731107,0.4979416137324438
167,0.2352212612290095,0.4979396798469036
168,0.2338523632873069,0.49786652098870415
169,0.23595420361897018,0.4980138460833266
170,0.2360807874907005,0.49808881918283826
171,0.2353845036673496,0.49805701555016146
172,0.2349348439716227,0.49800375503405425
173,0.2315195034253267,0.49786536296691397
174,0.2307380040936732,0.4978252489348124
175,0.22773009059512206,0.49787771343892356
176,0.2275337549988916,0.4977721525302143
177,0.22788458503295458,0.4977119962538411
178,0.22792537878043095,0.4976468507403172
179,0.23169105838769743,0.4975701031205969
180,0.23168431076115675,0.49778528309233117
181,0.23355572954279627,0.4978135539733987
182,0.23371444177244408,0.4979858473111154
183,0.234682345779987,0.4982006554637476
184,0.23347692003283074,0.4980361881712544
185,0.23314051425546758,0.49794176351992503
186,0.22804845732225343,0.4980685502875987
187,0.22811995435953675,0.49798082742242455
188,0.2280040341438144,0.49790280584968266
189,0.2281643210900078,0.49788866764736683
190,0.22820787616094526,0.4979661518183568
191,0.2255682687528672,0.49795924573557926
192,0.22547506810231396,0.4980294453752355
193,0.22546868466385686,0.49795811240235527
194,0.2238448080508293,0.4981556819292855
195,0.22442095467459042,0.49815068641711535
196,0.22429016866859755,0.4981372771401903
197,0.22358829457035734,0.4981728488321101
198,0.22361814902611274,0.4981392967093652
199,0.2220755811113916,0.49807424569716713
