Time(Iteration),EpsilonGreedyLinearBandit,EpsilonGreedyMultiArmedBandit,UppperConfidenceBound,ThompsonSampling,PHE
81,16.63943772565148,15.351396971151573,7.8946548080571874,7.878342256289473,35.69746304546679
82,16.795213483716942,15.443848908786638,7.90233489703437,7.878342256289473,35.97713119123223
83,16.838749598760476,15.641511894521548,7.910014986011554,7.878342256289473,36.25647411138708
84,16.916719726678835,15.854883048744222,7.917695074988737,7.878342256289473,36.602749454269116
85,16.952121911319757,16.091858219368216,7.92537516396592,7.878342256289473,36.927069379445754
86,17.171112548565663,16.380447505553846,7.92537516396592,7.878342256289473,37.08718589748343
87,17.171112548565663,16.508699710185223,7.92537516396592,7.878342256289473,37.37860082784553
88,17.25403909157013,16.610157045682787,7.92537516396592,7.878342256289473,37.672817742048906
89,17.31347296988724,16.62891897526267,7.92537516396592,7.878342256289473,38.13767182140017
90,17.432066476789835,16.713521725401804,7.92537516396592,7.878342256289473,38.36438948284237
91,17.454183162870994,16.713521725401804,7.92537516396592,7.878342256289473,38.905306349953165
92,17.6017409269217,16.759988086329138,7.92537516396592,7.878342256289473,39.18492454623322
93,17.850621651006193,16.880228447849085,7.92537516396592,7.878342256289473,39.6891511924991
94,17.926359667881123,17.011705111033724,7.92537516396592,7.878342256289473,40.1206355554445
95,18.042864344150274,17.011705111033724,7.92537516396592,7.878342256289473,40.52355804851645
96,18.224905108773363,17.011705111033724,7.92537516396592,7.878342256289473,41.020866737730856
97,18.516434298058233,17.109791069349832,7.92537516396592,7.878342256289473,41.58896859891037
98,18.52791298013498,17.198551049430975,7.92537516396592,7.878342256289473,41.955604368904424
99,18.654309177072992,17.365551857952294,7.92537516396592,7.878342256289473,42.409064403509774
100,18.757240923021044,17.428586769906325,7.92537516396592,7.878342256289473,42.72315563599485
101,18.861516188189455,17.6100249258181,7.92537516396592,7.878342256289473,43.20292037028456
102,19.045808000075333,17.65243781647119,7.92537516396592,7.878342256289473,43.52466012109233
103,19.330483488761296,17.796219519272412,7.92537516396592,7.878342256289473,43.93997404966432
104,19.48693636735687,17.85218480717362,7.92537516396592,7.878342256289473,44.299234175533044
105,19.545222086564884,17.97261799275553,7.92537516396592,7.878342256289473,44.864756624844325
106,19.661046851653417,17.97261799275553,7.92537516396592,7.878342256289473,45.32281445440806
107,19.8649579562617,18.065616621402295,7.933212688220641,7.878342256289473,45.78401173340941
108,19.936175349186204,18.113857530278544,7.933212688220641,7.878342256289473,46.147948152286986
109,20.014501051522068,18.23774806906306,7.933212688220641,7.878342256289473,46.5474679584849
110,20.09226685077199,18.35998653007523,7.940892777197824,7.878342256289473,47.0880646346521
111,20.194301773757623,18.37146521215198,7.940892777197824,7.878342256289473,47.48521159689716
112,20.38634513052196,18.429597668420758,7.948572866175008,7.878342256289473,47.85278264627417
113,20.480727620407958,18.605503496082424,7.948572866175008,7.878342256289473,48.392605887039636
114,20.618820302834273,18.66916583256119,7.948572866175008,7.878342256289473,48.81575228913336
115,20.92786200993322,18.66916583256119,7.948572866175008,7.878342256289473,49.04126586324783
116,20.986147729141233,18.84131412169711,7.948572866175008,7.878342256289473,49.44809009919568
117,21.024749479483415,18.84131412169711,7.948572866175008,7.878342256289473,49.91620935868066
118,21.193861332493896,18.84131412169711,7.948572866175008,7.878342256289473,50.19214312058108
119,21.35880531538607,18.950138708989076,7.948572866175008,7.878342256289473,50.64871958003964
120,21.480953090062272,19.009424899892476,7.948572866175008,7.878342256289473,50.939937875499155
121,21.498665514537965,19.161631589083118,7.948572866175008,7.878342256289473,51.302747973879434
122,21.611077371245734,19.27941455277527,7.948572866175008,7.878342256289473,51.76064420082381
123,21.72295659884391,19.43646687620491,7.948572866175008,7.878342256289473,52.21153232468752
124,21.8108870727055,19.43646687620491,7.948572866175008,7.878342256289473,52.82345000304868
125,21.912203558512385,19.605377274468047,7.948572866175008,7.878342256289473,53.26135277230115
126,22.092328650137922,19.668342387146392,7.948572866175008,7.878342256289473,53.59584561375899
127,22.241394207775915,19.677239556162554,7.948572866175008,7.878342256289473,54.07721270204045
128,22.401414482670017,19.936939879402296,7.948572866175008,7.878342256289473,54.43004183881586
129,22.559746921407672,20.1222437305097,7.948572866175008,7.878342256289473,54.9299591844397
130,22.559746921407672,20.27890801536795,7.948572866175008,7.878342256289473,55.43070940830414
131,22.597825522591997,20.301268429802608,7.948572866175008,7.878342256289473,55.79367966171806
132,22.73589949303563,20.356550046189472,7.948572866175008,7.878342256289473,56.29316265071873
133,22.861040557163896,20.412515334090678,7.948572866175008,7.878342256289473,56.64369011204961
134,22.861040557163896,20.469720783656598,7.948572866175008,7.878342256289473,57.09611383700142
135,22.861040557163896,20.57236494110006,7.948572866175008,7.878342256289473,57.518804176434614
136,22.90460398847798,20.784666062440014,7.948572866175008,7.878342256289473,57.85767971659258
137,22.90460398847798,20.87766469108678,7.948572866175008,7.878342256289473,58.26874047678602
138,23.0423880138786,20.87766469108678,7.948572866175008,7.878342256289473,58.74364544500882
139,23.077790198519523,20.941035586829006,7.948572866175008,7.878342256289473,59.027839626603644
140,23.09601796217619,20.941035586829006,7.948572866175008,7.878342256289473,59.426427404148214
141,23.1671131833064,21.12537845400037,7.948572866175008,7.878342256289473,59.73342660885586
142,23.21869940525963,21.16696257866812,7.948572866175008,7.878342256289473,60.14244719759413
143,23.311698033906396,21.260614042609628,7.948572866175008,7.878342256289473,60.58987736739151
144,23.47641524926977,21.347456701828058,7.948572866175008,7.878342256289473,61.18313296548301
145,23.52088791103202,21.424852317476642,7.948572866175008,7.878342256289473,61.569924785034274
146,23.52088791103202,21.583008781546862,7.948572866175008,7.878342256289473,62.060980217912594
147,23.67062978398601,21.679782233393077,7.948572866175008,7.878342256289473,62.469341023180846
148,23.739588372873563,21.703349619447245,7.948572866175008,7.878342256289473,62.925629067773116
149,23.784061034635815,21.77908184079883,7.948572866175008,7.878342256289473,63.462698548357345
150,23.85301962352337,21.81716044198316,7.948572866175008,7.878342256289473,63.76595842134113
151,23.980086539347873,21.81716044198316,7.948572866175008,7.878342256289473,64.21102061590656
152,24.097165199743607,21.81716044198316,7.948572866175008,7.878342256289473,64.67832729729656
153,24.14918450016141,21.998479953283624,7.948572866175008,7.878342256289473,65.11056117783922
154,24.327462783143783,22.075466262592293,7.948572866175008,7.878342256289473,65.48381594109478
155,24.408477424139058,22.075466262592293,7.948572866175008,7.878342256289473,65.92292713470326
156,24.595329554505874,22.24437666085543,7.948572866175008,7.878342256289473,66.3073047834571
157,24.65316946562353,22.29914182831804,7.948572866175008,7.878342256289473,66.61946050051466
158,24.764459464270583,22.41572467157159,7.948572866175008,7.878342256289473,66.99689403236529
159,24.82305566491251,22.449556855906092,7.948572866175008,7.923874239265426,67.25583403831808
160,24.964286329435744,22.48763545709042,7.948572866175008,7.923874239265426,67.85297091098857
161,25.022126240553398,22.519649164142432,7.948572866175008,7.923874239265426,68.39735480870408
162,25.09786425742833,22.57371710780462,7.948572866175008,7.923874239265426,68.85905453795559
163,25.22571755319369,22.674111222204566,7.948572866175008,7.923874239265426,69.22639815307528
164,25.31381755660309,22.932510364369136,7.948572866175008,7.923874239265426,69.50862097029828
165,25.31381755660309,23.134927195992084,7.948572866175008,7.923874239265426,69.88524905493357
166,25.415134042409974,23.158811202254565,7.948572866175008,7.923874239265426,70.23248073172513
167,25.546189803502934,23.158811202254565,7.948572866175008,7.923874239265426,70.54157872966152
168,25.56855021793759,23.29669141543723,7.948572866175008,7.923874239265426,70.81787500623781
169,25.72880533740472,23.35993582288888,7.948572866175008,7.923874239265426,71.17721853511448
170,25.84743078352701,23.40733769484458,7.948572866175008,7.923874239265426,71.60091501205441
171,25.910801679269234,23.58580096454521,7.948572866175008,7.923874239265426,72.03352992052636
172,26.08165596865644,23.58580096454521,7.948572866175008,7.923874239265426,72.46138067838255
173,26.17530060858528,23.763416899117452,7.948572866175008,7.923874239265426,72.83268920107793
174,26.17530060858528,23.856124737506796,7.948572866175008,7.923874239265426,73.28063121526459
175,26.25229074820006,23.856124737506796,7.948572866175008,7.923874239265426,73.86481527315652
176,26.360216724827733,23.867603419583542,7.948572866175008,7.923874239265426,74.40623218616818
177,26.512102035817385,23.89741770378493,7.948572866175008,7.923874239265426,74.91472851125965
178,26.688221961329628,23.960788599527156,7.948572866175008,7.923874239265426,75.2363143382129
179,26.863948992116512,24.018628510644813,7.948572866175008,7.923874239265426,75.57972641046418
180,26.92860137066513,24.095267188509553,7.948572866175008,7.923874239265426,75.9703803796963
181,26.972350068363642,24.220330694932173,7.948572866175008,7.923874239265426,76.64447517562851
182,27.030635787571658,24.34242972531819,7.948572866175008,7.923874239265426,77.0697736488457
183,27.10535757425574,24.439516666364035,7.948572866175008,7.923874239265426,77.66338732717831
184,27.10535757425574,24.502551578318066,7.948572866175008,7.923874239265426,78.16556103660938
185,27.301483692224245,24.546300276016574,7.948572866175008,7.923874239265426,78.68385803413437
186,27.351571188739683,24.556191823409105,7.948572866175008,7.923874239265426,78.91731856447032
187,27.51302804279802,24.722786013174343,7.948572866175008,7.923874239265426,79.32075524888816
188,27.51302804279802,24.93383098959118,7.948572866175008,7.923874239265426,79.59283604042598
189,27.664485105928797,24.98827356235256,7.948572866175008,7.923874239265426,79.97932209331833
190,27.71001708890475,25.130812996503064,7.948572866175008,7.923874239265426,80.52925786947253
191,27.779177457551583,25.130812996503064,7.948572866175008,7.923874239265426,80.9721072272003
192,27.86914555946837,25.182825354923832,7.948572866175008,7.923874239265426,81.34461023398275
193,28.00772825814112,25.41137615551337,7.948572866175008,7.923874239265426,81.77173348188344
194,28.145039099734486,25.514785481386713,7.948572866175008,7.923874239265426,82.07154080628388
195,28.145039099734486,25.57199093095263,7.948572866175008,7.923874239265426,82.59922881747866
196,28.231092472662937,25.651001234043214,7.948572866175008,7.923874239265426,83.09582346549351
197,28.273505363316026,25.731122904148105,7.948572866175008,7.923874239265426,83.62727466314652
198,28.410979346441486,25.898916340698264,7.948572866175008,7.923874239265426,83.91495572282432
199,28.50463081038299,25.9088078880908,7.948572866175008,7.923874239265426,84.43889718780657
