Time(Iteration),EpsilonGreedyLinearBanditTheta,LinUCBTheta
60,0.28148499026370477,0.46958755185704737
61,0.28763877567567775,0.4694627365347199
62,0.29016867514882716,0.46938329787178273
63,0.28108022374024444,0.4693453788700544
64,0.2818511471751307,0.46925835647256087
65,0.27679069205601076,0.469491458181178
66,0.2776861513606119,0.47034923712688215
67,0.277419539783296,0.4707224322495187
68,0.27320143891590276,0.4708214036310053
69,0.2743582666836487,0.47093779044614587
70,0.27408871235853305,0.47086756052890666
71,0.2751493217646807,0.4711727830357069
72,0.27494111681205213,0.4715706157537303
73,0.2747090830023717,0.47156173032525855
74,0.27123086879950786,0.4713669811814266
75,0.27675276701531165,0.47139714161937835
76,0.2771625811771343,0.47170037134814696
77,0.2746925538593764,0.471964249314461
78,0.27026583197711107,0.47207601876468114
79,0.2700080105326759,0.47219448982517453
80,0.2680169579684615,0.4718560052085321
81,0.2694066406974768,0.4719510963158754
82,0.2626765943546149,0.4717956725419182
83,0.2589059702827817,0.47108992165100566
84,0.25389929351680507,0.47142584774988644
85,0.25191017696268236,0.47136864465645284
86,0.24741403184037533,0.47136207895869947
87,0.24372209055020927,0.4713260477836587
88,0.24450866868202023,0.471497335661918
89,0.24741229868939202,0.47194566998016646
90,0.25107353287705225,0.4719601363207212
91,0.24886359335928376,0.47183069967569236
92,0.24885988278992782,0.4720034211691841
93,0.2450738893430875,0.47184501525319966
94,0.24523021101545597,0.47197847875773197
95,0.2475076015648336,0.4717275744951017
96,0.24912910158377236,0.47148133074155407
97,0.2503554132405189,0.4709981072862955
98,0.25095017164135636,0.4706137013612592
99,0.2546904808475198,0.47108461573642196
100,0.25738765888272697,0.47120673133105806
101,0.2585900048686368,0.47115168337101654
102,0.2581639517613308,0.47096452575660647
103,0.26071792353244305,0.47083604273999624
104,0.260072608642121,0.47082266532070793
105,0.2642197104470421,0.4707490515000252
106,0.2646265767970263,0.4704848587247673
107,0.2654461185664052,0.4705577404974034
108,0.26491030899973567,0.4706111013286101
109,0.2657758167457614,0.4708291996061285
110,0.2654314623004283,0.47079959196268817
111,0.2661229501805232,0.4709466006379703
112,0.26562866976378297,0.47097078864959885
113,0.26652910808928626,0.4709608125117845
114,0.2685114991697839,0.47105305677083764
115,0.2686875149277742,0.47077270050146913
116,0.2693580328598763,0.4709810462509548
117,0.26732128574982406,0.47081032901413034
118,0.26729157150925403,0.47071394464801797
119,0.2705710297878615,0.4707991215827712
120,0.2711268300168054,0.47100632055070213
121,0.2690878401088992,0.47095008943399475
122,0.266861006379666,0.47088341544354495
123,0.2662021508270976,0.47094488490730957
124,0.26500728222130576,0.4707553635461032
125,0.2628643510316741,0.4704880490211707
126,0.2604722040663674,0.47056914274870393
127,0.26023175145301247,0.4703168064523446
128,0.26044637837919404,0.4703045968238248
129,0.26019473961551987,0.4703931515188501
130,0.2602666702171213,0.4705182907931545
131,0.25992742403444413,0.47049040693398386
132,0.2595918550452354,0.47056360771570915
133,0.25917970077492364,0.47054623238583515
134,0.24152559671670862,0.4702302093891477
135,0.23426723219235543,0.4701710434910143
136,0.23482501511061496,0.47026733804444804
137,0.23591307451408242,0.4701851440039494
138,0.23745300823293047,0.4702305735997137
139,0.23613959900024312,0.47002989141605667
140,0.2348935760332183,0.4700970814363304
141,0.2355518057008179,0.47002161665118625
142,0.23429974939019607,0.47022341623285824
143,0.23262811293807842,0.47020283442580835
144,0.2325819293503232,0.4700379381457863
145,0.22944179967249662,0.47005467614063245
146,0.22909304900289285,0.46994166674608523
147,0.22918227577077072,0.46982738016708137
148,0.23201559229733304,0.46985541407634673
149,0.23345715538767106,0.4700195810787034
150,0.23413616491518355,0.47018306780740476
151,0.2340660983216276,0.4702227003374177
152,0.23363705707891363,0.47007647828405486
153,0.22958016887717375,0.4700088827319776
154,0.2297423878160776,0.46999600489257254
155,0.22600711605968304,0.4700051421717794
156,0.2259709484006644,0.469934180345589
157,0.2264345858932792,0.469922105733345
158,0.22630833004022682,0.46999143750937006
159,0.2263210783506974,0.46991598599760537
160,0.22735532226859223,0.4701520307164248
161,0.22740745412115135,0.4700681830302586
162,0.22576741172638407,0.4698483578640625
163,0.22588093110993465,0.469859262614687
164,0.2218640203289275,0.46971976447560804
165,0.22185472317649566,0.4697164644291217
166,0.22049124107082158,0.4697147710096152
167,0.22054018993007968,0.469747979232813
168,0.22152796055487461,0.4697320144353882
169,0.221102666690546,0.46960079238879626
170,0.22054471149221416,0.46949929891536585
171,0.2168147447752739,0.46956959065679904
172,0.21608949877254874,0.46973764784904787
173,0.21689760460133703,0.46985392628787565
174,0.21752849575699446,0.4698726349714324
175,0.21744106594009907,0.4699713199180183
176,0.21784884305256408,0.47007270256909894
177,0.2188992436233248,0.4701208944827348
178,0.2156481753309024,0.46997134570680277
179,0.21527796086229958,0.4700368709450948
180,0.20903468444016093,0.4700849770160643
181,0.20918670709604043,0.4700585148126685
182,0.20849946725213706,0.47005318167707
183,0.209883300468366,0.47011673772307694
184,0.20677647660820037,0.4702178003822054
185,0.215224257813646,0.4701998775551492
186,0.21505772123106426,0.47017690284901603
187,0.2134929605594959,0.4701234731415508
188,0.213745926226267,0.4699741600207945
189,0.21379363103523433,0.469975516206132
190,0.21261259506820748,0.46992815590191184
191,0.21284831817279543,0.4699585615646261
192,0.21318146288844933,0.47001932452865247
193,0.2129754852696995,0.46989187380599684
194,0.21048744748778114,0.47003792840140346
195,0.21029984071341196,0.47023346252904846
196,0.2113637823947468,0.4702988328131914
197,0.2113109652234828,0.4703408610962091
198,0.21009292043168964,0.4703518764901092
199,0.21285766085958957,0.4702427930023288
