Time(Iteration),EpsilonGreedyLinearBandit,LinUCB
88,20.492067315699476,7.967938494867546
89,20.65043451544918,7.990837327279115
90,20.774493366063055,8.013736159690684
91,20.778650009616484,8.036634992102254
92,20.782806653169914,8.059533824513823
93,20.994425109154825,8.082432656925391
94,21.199668191423726,8.10533148933696
95,21.340926170411453,8.128230321748529
96,21.424367223623527,8.151129154160099
97,21.52019314554122,8.174027986571668
98,21.664963794967644,8.196926818983236
99,21.72608847588896,8.219825651394805
100,21.961711462761954,8.242724483806374
101,22.03933803341156,8.265623316217944
102,22.21182622389644,8.288522148629513
103,22.26653453771474,8.311420981041081
104,22.27069118126817,8.33431981345265
105,22.312912393799035,8.357218645864219
106,22.421232371502526,8.380117478275789
107,22.425389015055956,8.403016310687358
108,22.53304687534862,8.425915143098926
109,22.72557236272025,8.448813975510495
110,22.754819068526732,8.471712807922064
111,22.797040281057598,8.494611640333634
112,22.803388154452513,8.517510472745203
113,22.99340404337816,8.540409305156771
114,23.239987828120153,8.56330813756834
115,23.49093764684494,8.586206969979909
116,23.74351941895331,8.609105802391479
117,23.914703966398314,8.632004634803048
118,24.091972155214172,8.654903467214616
119,24.181309487448996,8.677802299626185
120,24.408029931671557,8.700701132037754
121,24.591772634431475,8.723599964449324
122,24.729839602819936,8.746498796860893
123,24.86147004379535,8.769397629272461
124,24.927523851598234,8.79229646168403
125,24.964026316353205,8.815195294095599
126,25.126658834191964,8.838094126507169
127,25.17244433593963,8.860992958918738
128,25.300431444861413,8.883891791330306
129,25.43197529304567,8.906790623741875
130,25.495039540329177,8.929689456153444
131,25.590886136226324,8.952588288565014
132,25.813611820340906,8.975487120976583
133,26.135099812289617,8.998385953388151
134,26.233425748871543,9.02128478579972
135,26.497766052959197,9.044183618211289
136,26.7544175273626,9.06708245062286
137,26.85022096817906,9.089981283034428
138,27.007252475454937,9.112880115445996
139,27.124447973859503,9.135778947857565
140,27.217221966587704,9.158677780269134
141,27.412523770183164,9.181576612680704
142,27.65128404063297,9.204475445092273
143,27.85074643895002,9.227374277503841
144,27.900941947696218,9.25027310991541
145,27.90509859124965,9.273171942326979
146,28.02517627145415,9.29607077473855
147,28.100169613967033,9.318969607150118
148,28.23298840807832,9.341868439561686
149,28.40647708927772,9.364767271973255
150,28.492028576579497,9.387666104384824
151,28.656423180817324,9.410564936796394
152,28.75151182053426,9.433463769207963
153,28.916654126975157,9.456362601619531
154,29.025966567397443,9.4792614340311
155,29.32345594326345,9.502160266442669
156,29.429983317676964,9.52505909885424
157,29.59043831375625,9.547957931265808
158,29.813828166676075,9.570856763677376
159,29.97577606872735,9.593755596088945
160,30.083781857726404,9.616654428500514
161,30.087938501279837,9.639553260912084
162,30.22294448851444,9.662452093323653
163,30.33375215041849,9.685350925735221
164,30.337908793971923,9.70824975814679
165,30.380133387658407,9.731148590558359
166,30.420024834103764,9.75404742296993
167,30.601651997018564,9.776946255381498
168,30.62586160395731,9.799845087793067
169,30.825085943276044,9.822743920204635
170,30.93551094833766,9.845642752616204
171,30.939667591891094,9.868541585027774
172,31.06692658707194,9.891440417439343
173,31.3555041505644,9.914339249850912
174,31.441612443593904,9.93723808226248
175,31.629239933665826,9.960136914674049
176,31.629239933665826,9.98303574708562
177,31.823843873432185,10.005934579497188
178,31.865128154541033,10.028833411908757
179,32.06382755297903,10.051732244320325
180,32.09726235453828,10.074631076731894
181,32.15661040522923,10.097529909143464
182,32.184472234797695,10.120428741555033
183,32.36686455087611,10.143327573966602
184,32.36686455087611,10.16622640637817
185,32.36686455087611,10.189125238789739
186,32.54343099052558,10.21202407120131
187,32.54343099052558,10.234922903612878
188,32.75402415675306,10.257821736024447
189,32.84335425780198,10.280720568436015
190,32.965344673254485,10.303619400847584
191,33.08790018366003,10.326518233259154
192,33.14669254759806,10.349417065670723
193,33.265498200298005,10.372315898082292
194,33.32533914196192,10.39521473049386
195,33.32533914196192,10.418113562905429
196,33.48406812357345,10.441012395317
197,33.57447627319558,10.463911227728568
198,33.57447627319558,10.486810060140137
199,33.61853424583532,10.509708892551705
