Time(Iteration),EpsilonGreedyLinearBandit,EpsilonGreedyMultiArmedBandit
2642,120.888585702,144.39319979275584
2643,120.89018938418265,144.46127705051686
2644,120.8917930663653,144.61837972701585
2645,120.91796455655364,144.63270612497877
2646,120.96938632212019,144.64703252294169
2647,121.02589147658145,144.6613589209046
2648,121.0274951587641,144.73051342618086
2649,121.0638620138474,144.76353709142842
2650,121.11904783720131,144.8196960306298
2651,121.21006328326798,144.83402242859273
2652,121.21166696545063,144.84834882655565
2653,121.23891634470112,144.86267522451857
2654,121.24052002688377,144.90896549331472
2655,121.2904498929732,144.98266559612793
2656,121.34807476718484,145.0509228330041
2657,121.38349831675494,145.1096589811106
2658,121.45454080897969,145.1178358737211
2659,121.49868985474299,145.13216227168402
2660,121.50029353692564,145.14648866964694
2661,121.50189721910829,145.22377879041636
2662,121.56001664388316,145.23810518837928
2663,121.5616203260658,145.30601372751346
2664,121.62510715186507,145.34974738351724
2665,121.62671083404771,145.36407378148016
2666,121.73261206765119,145.4049817677802
2667,121.78803200271261,145.41930816574313
2668,121.80005486539594,145.43363456370605
2669,121.82663645373307,145.45621118528697
2670,121.8487807773308,145.4705375832499
2671,121.85038445951345,145.4848639812128
2672,121.8519881416961,145.49919037917573
2673,122.01904097766214,145.53221404442326
2674,122.02064465984479,145.61300527580337
2675,122.02224834202744,145.7223433646045
2676,122.03844238703739,145.73666976256743
2677,122.09842147648332,145.8018758420059
2678,122.10002515866597,145.83053997847105
2679,122.10162884084862,145.84486637643397
2680,122.10323252303127,145.90170069409749
2681,122.1048362052139,145.9414844579481
2682,122.13081042383506,145.9894849103594
2683,122.1573656863884,146.11854749266644
2684,122.17672129259782,146.13572977362918
2685,122.17832497478045,146.1500561715921
2686,122.242380516054,146.1852367956251
2687,122.32761582399709,146.199563193588
2688,122.34647755692376,146.36012283704147
2689,122.39213587607806,146.3744492350044
2690,122.3937395582607,146.48037043715834
2691,122.39534324044334,146.49469683512126
2692,122.46240630826298,146.50902323308418
2693,122.46400999044563,146.5233496310471
2694,122.46561367262828,146.55174415800212
2695,122.50948722584774,146.56607055596504
2696,122.51109090803038,146.58039695392796
2697,122.52389622814049,146.59472335189088
2698,122.52549991032313,146.62975491583202
2699,122.5894756753188,146.64408131379494
2700,122.59569638439757,146.65840771175786
2701,122.65767401638644,146.67273410972078
2702,122.71997597662764,146.6870605076837
2703,122.72157965881028,146.72958442321556
2704,122.74755387743144,146.79149512627777
2705,122.79928114144657,146.9405227607058
2706,122.80088482362922,146.9548491586687
2707,122.82362026331612,146.9805553385174
2708,122.8534214630677,147.01498841893337
2709,122.85502514525035,147.0293148168963
2710,122.856628827433,147.09490269292377
2711,122.85823250961565,147.17111223450328
2712,122.85983619179828,147.1854386324662
2713,122.86143987398093,147.2389628901012
2714,122.86304355616357,147.30238410770693
2715,122.86464723834622,147.3537265090781
2716,122.87467674667633,147.368052907041
2717,122.87628042885896,147.44175300985424
2718,122.98042310746473,147.45607940781716
2719,122.99642651861782,147.47040580578008
2720,122.99803020080046,147.484732203743
2721,123.03833232495228,147.4990586017059
2722,123.03993600713493,147.51765467481707
2723,123.14209648636115,147.6222808594524
2724,123.20021591113603,147.67580511708738
2725,123.20181959331867,147.73837225254914
2726,123.2459311952019,147.7810498391629
2727,123.30461414942829,147.89244779667501
2728,123.30621783161094,147.92096831396083
2729,123.36040173193638,147.93529471192375
2730,123.36200541411901,148.049429723777
2731,123.39908901732557,148.0637561217399
2732,123.449018883415,148.1649024100299
2733,123.4961846408714,148.21101482819262
2734,123.58480854024592,148.23537073448566
2735,123.58641222242856,148.24969713244857
2736,123.67785696402765,148.33510947151336
2737,123.6794606462103,148.39699142332466
2738,123.69490591341192,148.42269760317336
2739,123.69650959559456,148.43702400113628
2740,123.6981132777772,148.53047599591872
2741,123.75787036922091,148.6485178784165
2742,123.75947405140354,148.66284427637942
2743,123.79207675874906,148.70268475311894
2744,123.84494191899626,148.76782743979032
2745,123.90021903417478,148.78215383775324
2746,123.90021903417478,148.79648023571616
2747,123.97644112018546,148.83738822201622
2748,123.99708202221771,148.8471978205964
2749,123.99868570440034,148.85700741917657
2750,124.01507821633695,148.86681701775677
2751,124.06926211666239,148.94914368893362
2752,124.12902010156934,149.01288412642708
2753,124.17503353389557,149.02269372500726
2754,124.1766372160782,149.1214129081207
2755,124.24264088214352,149.1423310520925
2756,124.2961960394475,149.16859842024553
2757,124.35431546422237,149.1784080188257
2758,124.35591914640501,149.2245844724892
2759,124.41633545413622,149.3551832740599
2760,124.51846020373273,149.3881041811083
2761,124.52006388591538,149.4166110469731
2762,124.52166756809802,149.42642064555326
2763,124.52327125028066,149.43623024413347
2764,124.55724511888207,149.46037758121588
2765,124.55884880106471,149.47018717979606
2766,124.59600924664066,149.4943345168785
2767,124.59761292882331,149.50414411545867
2768,124.61168105781545,149.52814783336174
2769,124.61328473999808,149.57597414637937
2770,124.61488842218073,149.58578374495954
2771,124.65125527726403,149.62054492391044
2772,124.65285895944666,149.63035452249062
2773,124.74806255587711,149.73065500422229
2774,124.74966623805976,149.74046460280246
2775,124.78809894393427,149.75027420138264
2776,124.80924852536789,149.76008379996284
2777,124.81085220755054,149.77158909344965
2778,124.84351185955215,149.78139869202982
2779,124.8451155417348,149.88463218049213
2780,124.84671922391745,149.9182228929431
2781,125.01142181641035,149.9280324915233
2782,125.0305707517949,149.9378420901035
2783,125.12784734300344,149.94765168868366
2784,125.15440260555678,150.11929643389539
2785,125.15600628773943,150.1341581650506
2786,125.15760996992208,150.16621471745194
2787,125.1916013989268,150.1760243160321
2788,125.29797203218216,150.20682458660508
2789,125.2995757143648,150.21663418518526
2790,125.38434062667932,150.25302537210257
2791,125.38594430886197,150.3103905245311
2792,125.38754799104461,150.3202001231113
2793,125.38915167322725,150.37151602525955
2794,125.40515508438034,150.38132562383973
2795,125.40675876656299,150.4566854198568
2796,125.40836244874563,150.46649501843697
2797,125.40996613092827,150.47630461701715
2798,125.41156981311092,150.48611421559733
2799,125.41317349529356,150.4959238141775
2800,125.41477717747621,150.5057334127577
2801,125.46906128912296,150.51554301133788
2802,125.47066497130561,150.55208097890844
2803,125.50463883990702,150.5618905774886
2804,125.53729849190863,150.5717001760688
2805,125.56563054308165,150.61429707597412
2806,125.56723422526429,150.67358047005106
2807,125.56883790744693,150.68339006863124
2808,125.69960108228854,150.69319966721145
2809,125.70120476447119,150.74732600922016
2810,125.70280844665383,150.75713560780034
2811,125.70441212883648,150.7669452063805
2812,125.70601581101911,150.8304282379566
2813,125.70761949320176,150.84023783653677
2814,125.8167478920519,150.8719914374845
2815,125.87325304651317,150.9391744409459
2816,125.87325304651317,150.94898403952607
2817,125.87485672869582,150.95879363810624
2818,125.9320059120309,150.96860323668642
2819,125.93360959421355,150.97841283526662
2820,125.95779479251874,151.02342300592744
2821,126.03320174119767,151.07545171625503
2822,126.03480542338032,151.09456642099593
2823,126.11783333396409,151.1658848148718
2824,126.11943701614673,151.17569441345196
2825,126.16929240095392,151.18550401203214
2826,126.19975992760729,151.19531361061235
2827,126.33241654998972,151.20512320919252
2828,126.33402023217236,151.2149328077727
2829,126.33562391435501,151.24226780672453
2830,126.33722759653764,151.2520774053047
2831,126.36601136059055,151.26188700388488
2832,126.49742941205027,151.32299251336272
2833,126.49903309423291,151.3328021119429
2834,126.5577160484593,151.38969269790064
2835,126.55931973064193,151.48614683033557
2836,126.56092341282458,151.5735567649288
2837,126.56252709500723,151.583366363509
2838,126.56413077718987,151.67000768146823
2839,126.56573445937252,151.7042769036765
2840,126.56733814155515,151.7233916084174
2841,126.58964698971602,151.73320120699756
2842,126.59125067189866,151.74301080557774
2843,126.60128018022877,151.75282040415794
2844,126.69056382507245,151.76263000273812
2845,126.79013922256418,151.7724396013183
2846,126.79174290474683,151.78224919989847
2847,126.79334658692946,151.80902489019618
2848,126.7949502691121,151.84772625223835
2849,126.79655395129475,151.885413635815
2850,126.82441382128289,151.8952232343952
2851,126.82601750346552,151.97582493558843
2852,126.86621919610695,151.9856345341686
2853,126.94412047206853,151.9954441327488
2854,126.94572415425118,152.005253731329
2855,126.99138247340548,152.07650881434716
2856,126.99298615558811,152.08631841292737
2857,127.00660644059273,152.1702854762757
2858,127.00821012277538,152.18009507485587
2859,127.02955737479392,152.21476779068828
2860,127.06473145777144,152.3905265962089
2861,127.09995706046354,152.40033619478908
2862,127.10156074264619,152.41014579336928
2863,127.11005148408863,152.41995539194946
2864,127.16733143052329,152.4792387860264
2865,127.26046718998927,152.48904838460658
2866,127.31120322311821,152.49885798318675
2867,127.39425570721157,152.50866758176693
2868,127.48982620153701,152.5862224112537
2869,127.55167241957697,152.62708797965283
2870,127.55327610175962,152.68033380165414
2871,127.61574961266213,152.76498663975545
2872,127.64723569692642,152.89580786976833
2873,127.64883937910906,152.9056174683485
2874,127.7058928728421,152.9154270669287
2875,127.79223286559602,152.98345027842907
2876,127.80212097301337,153.04816134928788
2877,127.80372465519602,153.05797094786806
2878,127.84009151027931,153.06778054644823
2879,127.84169519246196,153.10997789185052
2880,127.87806204754524,153.12600819950947
2881,127.87966572972789,153.13581779808965
2882,127.88126941191054,153.14562739666982
2883,127.91275549617482,153.15543699525
2884,127.97820954365238,153.2128308989295
2885,127.97981322583503,153.26792408696153
2886,128.04040354306989,153.2987243575345
2887,128.04200722525252,153.30853395611467
2888,128.04361090743515,153.31834355469488
2889,128.08743370136523,153.32815315327505
2890,128.14802401860007,153.3852253402501
2891,128.1496277007827,153.39503493883026
2892,128.15123138296536,153.512548504978
2893,128.23599629527988,153.5223581035582
2894,128.2375999774625,153.5639537223382
2895,128.25824087949476,153.57376332091837
2896,128.29084358684028,153.6308355078934
2897,128.37300010797438,153.64064510647358
2898,128.46858343145902,153.65045470505376
2899,128.47018711364166,153.66026430363394
2900,128.47179079582432,153.69934966683223
2901,128.47339447800695,153.74112313624568
2902,128.5392936138557,153.75093273482585
2903,128.58838843349852,153.76074233340603
2904,128.58999211568116,153.88846603170737
2905,128.64649727014245,154.00188112741586
2906,128.7083692577716,154.09202009373308
2907,128.70997293995424,154.10182969231326
2908,128.71157662213687,154.14969154342344
2909,128.798584923453,154.21297429014095
2910,128.82072924705076,154.27530245523022
2911,128.8223329292334,154.2851120538104
2912,128.88630869422906,154.29492165239057
2913,128.88791237641172,154.30473125097075
2914,128.88951605859435,154.31454084955095
2915,128.89111974077701,154.32435044813113
2916,128.89272342295965,154.3341600467113
2917,128.89432710514228,154.38962497005645
2918,128.91924508720632,154.39943456863662
2919,128.92084876938898,154.4092441672168
2920,128.96467156331903,154.45453368682087
2921,128.96627524550166,154.46434328540107
2922,128.96787892768432,154.52294723398128
2923,129.12415942348676,154.549722924279
2924,129.1851368105197,154.55953252285917
2925,129.18674049270234,154.58283391515278
2926,129.21507254387535,154.59264351373295
2927,129.216676226058,154.64838886173038
2928,129.21827990824065,154.677694652026
2929,129.2198835904233,154.7316698546997
2930,129.24123084244184,154.8329082071055
2931,129.24283452462447,154.84271780568568
2932,129.27837817603842,154.85252740426586
2933,129.31547585395325,154.93389196444735
2934,129.38138545543592,154.94370156302756
2935,129.44744105968672,155.04391060569293
2936,129.53916500686432,155.05372020427313
2937,129.54076868904696,155.0635298028533
2938,129.54237237122962,155.0733394014335
2939,129.54397605341225,155.11870441601752
2940,129.56281644937275,155.1285140145977
2941,129.56442013155538,155.17146764805204
2942,129.566023813738,155.21406454795738
2943,129.56762749592068,155.25294203621007
2944,129.5692311781033,155.316567887669
2945,129.61334277998657,155.4932312705792
2946,129.6574543818698,155.5030408691594
2947,129.65905806405243,155.51285046773958
2948,129.6606617462351,155.5685370937961
2949,129.68311049835023,155.71728631760385
2950,129.6847141805329,155.72709591618406
2951,129.74176767426593,155.75430644797052
2952,129.74337135644856,155.7641160465507
2953,129.79630950605662,155.8312990500121
2954,129.85375773534855,155.84110864859227
2955,129.90319648041145,155.85091824717244
2956,129.99686886182297,155.86072784575262
2957,130.0520041858662,155.90882334909125
2958,130.05360786804883,155.91863294767143
2959,130.0869975704313,155.9522236601224
2960,130.17181549037633,156.07754315711202
2961,130.20172848067006,156.0873527556922
2962,130.23960237310342,156.09716235427237
2963,130.24120605528609,156.19654648423034
2964,130.2957644804643,156.28721456921048
2965,130.29736816264693,156.29702416779065
2966,130.2989718448296,156.30683376637086
2967,130.35315574515502,156.33065797811508
2968,130.35475942733768,156.33431807134284
2969,130.35636310952032,156.344127669923
2970,130.35796679170295,156.38181505349968
2971,130.4214536175022,156.39162465207988
2972,130.42305729968487,156.40143425066006
2973,130.47029950519894,156.44024937298028
2974,130.6135401414331,156.45005897156045
2975,130.67165956620798,156.45986857014063
2976,130.7416698640967,156.4696781687208
2977,130.78086772376878,156.479487767301
2978,130.83442288107275,156.65402248378015
2979,130.89779321172608,156.7246607087174
2980,130.89939689390872,156.78205461239688
2981,130.90100057609135,156.79186421097705
2982,130.984410538976,156.80167380955726
2983,131.03661281299634,156.87725752126158
2984,131.038216495179,156.8870671198418
2985,131.11595625973044,156.89687671842196
2986,131.11755994191307,156.90668631700214
2987,131.20577276556781,156.91649591558232
2988,131.35218474174445,156.9263055141625
2989,131.3537884239271,156.95045285124493
2990,131.35539210610975,156.98594309330664
2991,131.37396188000992,156.99575269188682
2992,131.37556556219255,157.00556229046703
2993,131.451013095538,157.12315238837033
2994,131.45261677772064,157.21461403691123
2995,131.462504885138,157.2244236354914
2996,131.4889553399577,157.33886214120008
2997,131.54515677214837,157.3959343281751
2998,131.59589280527732,157.42673459874806
2999,131.60869545645593,157.47905211702886
3000,131.6102991386386,157.48886171560903
3001,131.61190282082123,157.5589420904906
3002,131.61350650300386,157.6605735913158
3003,131.6474979320086,157.78562298650394
3004,131.64910161419124,157.86059657803474
3005,131.6507052963739,157.90219219681475
3006,131.65230897855653,157.97567975028824
3007,131.78767248270876,157.9854893488684
3008,131.8228465656863,157.9952989474486
3009,131.86020126183521,158.0887514191102
3010,131.91052930901247,158.09856101769037
3011,131.91828249654753,158.15020315750903
3012,131.9516794308194,158.2137824058042
3013,131.95328311300204,158.24472376188865
3014,131.95488679518468,158.41730539485945
3015,131.95649047736734,158.42711499343963
3016,132.06953305981406,158.49338636529075
3017,132.07565354137944,158.52330264632397
3018,132.1003685320303,158.61742979979334
3019,132.2085673329098,158.68214087065218
3020,132.21017101509247,158.782636875086
3021,132.2117746972751,158.7924464736662
3022,132.29831391197072,158.8022560722464
3023,132.29991759415336,158.81206567082657
3024,132.3658167300021,158.8693710652782
3025,132.4529640341184,158.91196796518352
3026,132.4881896368105,158.95416531058578
3027,132.50703003277096,158.96397490916598
3028,132.52933888093182,159.02955659060098
3029,132.53094256311448,159.06431776955188
3030,132.5325462452971,159.07412736813205
3031,132.53414992747975,159.09852732953954
3032,132.5357536096624,159.1859796845428
3033,132.53735729184504,159.25416469038626
3034,132.57234356765392,159.3047596933042
3035,132.6043339658125,159.31456929188437
3036,132.60593764799515,159.418971718745
3037,132.66841115889764,159.42878131732522
3038,132.70358524187517,159.4385909159054
3039,132.70518892405784,159.44840051448557
3040,132.77559907932664,159.47170190677917
3041,132.8093132456367,159.48151150535935
3042,132.81091692781936,159.49132110393953
3043,132.812520610002,159.53941660727816
3044,132.87436682804196,159.54922620585833
3045,132.8759705102246,159.58961513049303
3046,132.93827247046582,159.5994247290732
3047,132.93987615264845,159.69321635907443
3048,132.98725662696185,159.7030259576546
3049,133.00479016409554,159.71283555623478
3050,133.00639384627817,159.72264515481498
3051,133.00799752846083,159.78849191068923
3052,133.04342107803092,159.7983015092694
3053,133.07576027871875,159.80811110784958
3054,133.1062278053721,159.8179207064298
3055,133.10783148755473,159.85244177781595
3056,133.16285443589803,159.9135472872938
3057,133.16445811808066,159.92335688587397
3058,133.16606180026332,159.9877249096324
3059,133.27754555763835,159.99753450821257
3060,133.27924125254498,160.00734410679274
3061,133.3040202494613,160.01715370537292
3062,133.30562393164394,160.0269633039531
3063,133.36809744254646,160.08789287000292
3064,133.3697011247291,160.0977024685831
3065,133.46215403498738,160.15609966301693
3066,133.5119981650246,160.1982970084192
3067,133.51360184720724,160.28562023732437
3068,133.5152055293899,160.29542983590454
3069,133.51680921157254,160.31091956849497
3070,133.51841289375517,160.36577768169803
3071,133.53591759530943,160.37558728027824
3072,133.5375212774921,160.38539687885842
3073,133.56477065674258,160.3952064774386
3074,133.56637433892521,160.43745879598865
3075,133.58443579068074,160.51373322798602
3076,133.58603947286338,160.5660507462668
3077,133.587643155046,160.58414477008168
3078,133.58924683722867,160.59395436866185
3079,133.5908505194113,160.6918544598619
3080,133.608384056545,160.8070898290095
3081,133.6240023518917,160.87048156876097
3082,133.67851045253855,160.88029116734114
3083,133.70342843460259,160.9449288732347
3084,133.7738385898714,160.98867844104615
3085,133.79447949190364,161.02945197483658
3086,133.81518444425905,161.03926157341675
3087,133.81678812644168,161.0946332472707
3088,133.8183918086243,161.10444284585088
3089,133.81999549080697,161.1142524444311
3090,133.8215991729896,161.12406204301126
3091,133.8947578167736,161.20853667446997
3092,133.89636149895622,161.21834627305014
3093,133.96226063480498,161.2553359535006
3094,134.06160352446008,161.32882350697406
3095,134.1240358329998,161.37563889929123
3096,134.17477186612874,161.3854484978714
3097,134.26001842139277,161.5227778592782
3098,134.26162210357543,161.56147922132035
3099,134.26322578575807,161.5972630385217
3100,134.29959264084135,161.60707263710188
3101,134.30119632302402,161.61688223568206
3102,134.30280000520665,161.6405334192812
3103,134.32551485376428,161.6503430178614
3104,134.3271185359469,161.6751142774641
3105,134.39822964600168,161.68492387604428
3106,134.39983332818434,161.75227777194152
3107,134.46305162248245,161.7620873705217
3108,134.55548390497927,161.77189696910187
3109,134.58019889563013,161.78170656768208
3110,134.6394975941466,161.8427776443268
3111,134.64110127632927,161.85258724290696
3112,134.6427049585119,161.91001979056892
3113,134.64430864069453,161.9198293891491
3114,134.6459123228772,161.92963898772928
3115,134.64751600505983,161.94920010032862
3116,134.6491196872425,161.9913974457309
3117,134.70430551059638,162.0351809129125
3118,134.72644983419414,162.0891561155862
3119,134.78061742540902,162.09896571416638
3120,134.78222110759165,162.12813091895597
3121,134.8329571407206,162.13794051753615
3122,134.83456082290326,162.14775011611636
3123,134.85095333483986,162.1808740145779
3124,134.8525570170225,162.19068361315811
3125,134.8681753123692,162.2004932117383
3126,134.86977899455184,162.21030281031847
3127,134.8713826767345,162.22011240889864
3128,134.87298635891713,162.35185044090235
3129,134.8838951472605,162.4085311576745
3130,134.88549882944315,162.41834075625468
3131,134.91279128198332,162.55765730213113
3132,135.02384463916172,162.5674669007113
3133,135.02544832134436,162.6391596429081
3134,135.1760549226315,162.6489692414883
3135,135.17765860481413,162.7136803123471
3136,135.1792622869968,162.76914523569224
3137,135.18086596917942,162.7789548342724
3138,135.20775919963813,162.7887644328526
3139,135.2093628818208,162.9388923865129
3140,135.26449820586402,162.9806658559263
3141,135.26610188804665,163.0222614747063
3142,135.29698133484743,163.0320710732865
3143,135.3679572223889,163.04188067186666
3144,135.36956090457153,163.05169027044684
3145,135.3711645867542,163.06149986902705
3146,135.4483353602168,163.12534205660913
3147,135.47480215965166,163.17920629216096
3148,135.4764058418343,163.18901589074113
3149,135.58590099618226,163.22055598960054
3150,135.59792385886558,163.24791084138263
3151,135.59952754104822,163.34364534867728
3152,135.60113122323088,163.4221517913614
3153,135.6027349054135,163.4319613899416
3154,135.60433858759615,163.44177098852177
3155,135.6059422697788,163.45158058710194
3156,135.60754595196144,163.46139018568212
3157,135.6091496341441,163.64076389236735
3158,135.6516616826107,163.70872690020857
3159,135.65326536479333,163.71853649878875
3160,135.654869046976,163.72834609736896
3161,135.70078947258716,163.73815569594913
3162,135.73715632767045,163.82248728220654
3163,135.80052665832378,163.8322968807867
3164,135.8595037453876,163.87407035020016
3165,135.86110742757026,163.9106083177707
3166,135.89371013491578,163.92041791635089
3167,135.9236231252095,163.9340108955762
3168,135.98563567736065,163.94382049415637
3169,136.00778000095838,163.95363009273655
3170,136.00938368314104,163.98398033273185
3171,136.05964805347827,163.99378993131202
3172,136.0612517356609,164.0035995298922
3173,136.08722595428205,164.05041492220934
3174,136.1141191847408,164.06022452078952
3175,136.11572286692342,164.16056895479127
3176,136.11732654910605,164.17037855337145
3177,136.11893023128872,164.31019970615296
3178,136.12053391347135,164.37546716947048
3179,136.122137595654,164.38527676805066
3180,136.17569275295799,164.39508636663084
3181,136.2061881986026,164.404895965211
3182,136.20779188078524,164.45264419155345
3183,136.2093955629679,164.46245379013362
3184,136.23170441112876,164.48337193410538
3185,136.3578743232789,164.50719614584963
3186,136.4562476466695,164.5170057444298
3187,136.45785132885214,164.52681534301
3188,136.45945501103478,164.5366249415902
3189,136.46105869321744,164.54643454017037
3190,136.50449491663855,164.5834242206208
3191,136.5060985988212,164.6227963947033
3192,136.50770228100384,164.65638710715427
3193,136.50930596318648,164.66619670573445
3194,136.51090964536914,164.67600630431463
3195,136.59571332084914,164.68581590289483
3196,136.5973170030318,164.72915812936498
3197,136.66919714816055,164.73896772794515
3198,136.72053951942655,164.74877732652533
3199,136.72214320160919,164.80575268256194
3200,136.72374688379185,164.81556228114212
3201,136.75086464475112,164.8253718797223
3202,136.78929735062565,164.83518147830247
3203,136.79090103280828,164.84499107688265
3204,136.7925047149909,164.90883326446476
3205,136.87022539601742,164.91864286304494
3206,136.90865810189194,164.9284524616251
3207,136.91026178407458,164.95736333037806
3208,136.91801497160967,164.96717292895823
3209,136.944570234163,164.9769825275384
3210,136.94617391634566,165.01352049510896
3211,136.9477775985283,165.05120787868563
3212,136.97498911756773,165.0610174772658
3213,136.97659279975036,165.070827075846
3214,137.00982128723962,165.13838675300238
3215,137.01142496942225,165.19583055543427
3216,137.04299373135655,165.21392457924918
3217,137.11331133623398,165.25314143587022
3218,137.23547466664257,165.3380538425252
3219,137.26259242760187,165.34786344110537
3220,137.2641961097845,165.3767743098583
3221,137.26579979196714,165.38658390843847
3222,137.29304917121766,165.42817952721848
3223,137.35959913394777,165.4549552175162
3224,137.3612028161304,165.50159383978823
3225,137.44576340697483,165.54478603199465
3226,137.57108456572135,165.55459563057482
3227,137.60625864869888,165.5927145372661
3228,137.60786233088152,165.60252413584627
3229,137.72910726496977,165.61233373442644
3230,137.73071094715243,165.6975274297208
3231,137.7494449931267,165.74794576491263
3232,137.75104867530936,165.83188595208267
3233,137.752652357492,165.88855549220173
3234,137.75425603967466,165.8983650907819
3235,137.79345389934673,165.90817468936208
3236,137.8141588517021,165.96707910758508
3237,137.81576253388477,165.98799725155683
3238,137.83491146926931,165.997806850137
3239,137.86874913929077,166.00761644871722
3240,137.87035282147343,166.05809268673346
3241,137.9910875255829,166.06790228531364
3242,138.07840621180813,166.0777118838938
3243,138.08000989399076,166.18893636302016
3244,138.09640240592736,166.23060736834023
3245,138.09800608811003,166.2404169669204
3246,138.09960977029266,166.2800843449972
3247,138.1012134524753,166.39079118383373
3248,138.10281713465795,166.4006007824139
3249,138.1044208168406,166.46167185905864
3250,138.20895052127634,166.53250325660497
3251,138.2561039629507,166.55830748057983
3252,138.35864956354504,166.56811707916
3253,138.36025324572768,166.69985429901357
3254,138.3618569279103,166.70966389759377
3255,138.36346061009297,166.7714249712953
3256,138.42543824208184,166.7828382520581
3257,138.42704192426447,166.89125281029914
3258,138.4286456064471,166.9010624088793
3259,138.43024928862977,166.99748114893157
3260,138.4318529708124,167.00729074751175
3261,138.43345665299506,167.0877672084085
3262,138.47364702813496,167.09757680698868
3263,138.4752507103176,167.1073864055689
3264,138.50896487662766,167.11719600414906
3265,138.51056855881032,167.17834797399524
3266,138.51217224099295,167.2335571953888
3267,138.54952693714188,167.243366793969
3268,138.5511306193245,167.35268084107122
3269,138.56475090432914,167.3624904396514
3270,138.65737840916827,167.37230003823157
3271,138.7010744988368,167.40277388034076
3272,138.7810520605784,167.41258347892094
3273,138.78265574276105,167.4223930775011
3274,138.78425942494368,167.54782655949273
3275,138.78586310712632,167.5576361580729
3276,138.78746678930898,167.6187881279191
3277,138.81980598999678,167.62859772649927
3278,138.8214096721794,167.63840732507944
3279,138.92163922140006,167.64821692365962
3280,138.97619764657827,167.66254332162254
3281,138.9778013287609,167.67235292020274
3282,138.97940501094357,167.74253646858912
3283,138.9810086931262,167.81463500058587
3284,139.02483148705625,167.82444459916604
3285,139.07088122662455,167.83425419774625
3286,139.0724849088072,167.84406379632642
3287,139.15589487169183,167.8538733949066
3288,139.23278108552583,167.92927740741587
3289,139.29319739325703,167.93908700599604
3290,139.2948010754397,167.97351256623386
3291,139.32191883639896,167.98332216481404
3292,139.3235225185816,168.04374597124303
3293,139.38783680122668,168.1529482222532
3294,139.38944048340932,168.23628321895103
3295,139.39104416559195,168.2460928175312
3296,139.43629917884118,168.37198369499941
3297,139.47387754137668,168.38179329357962
3298,139.4866801925553,168.3916028921598
3299,139.5230470476386,168.40141249073997
3300,139.52465072982125,168.45988277747475
3301,139.52625441200388,168.48979905850797
3302,139.52785809418654,168.49960865708815
3303,139.5525730848374,168.6026576730904
3304,139.6418958109236,168.6124672716706
3305,139.70419777116481,168.62227687025077
3306,139.70580145334745,168.66835607938359
3307,139.7074051355301,168.72524666534133
3308,139.70900881771274,168.7350562639215
3309,139.71061249989538,168.73871635714926
3310,139.71221618207804,168.80876849158673
3311,139.71381986426067,168.8185780901669
3312,139.74469931106142,168.8283876887471
3313,139.77330672466658,168.8381972873273
3314,139.77491040684922,168.90148003404477
3315,139.77651408903188,168.91128963262494
3316,139.83271552122255,168.95746608628843
3317,139.8343192034052,168.9672756848686
3318,139.89243862818006,169.01264069945265
3319,139.92200120368238,169.02245029803282
3320,139.95599263268713,169.032259896613
3321,139.95759631486976,169.04206949519318
3322,139.95981749582523,169.05187909377338
3323,139.96142117800787,169.0906942160936
3324,139.9630248601905,169.10050381467377
3325,139.96462854237316,169.18487515590488
3326,140.01406728743606,169.19468475448505
3327,140.07594174592012,169.20449435306523
3328,140.07754542810275,169.24768654527162
3329,140.17540415173727,169.29619458582098
3330,140.29272842177173,169.30600418440116
3331,140.29433210395436,169.39210426442298
3332,140.3791688538116,169.40191386300316
3333,140.38077253599425,169.41172346158334
3334,140.3823762181769,169.42153306016354
3335,140.44013181727695,169.43134265874372
3336,140.4417354994596,169.4411522573239
3337,140.44333918164224,169.47920820160198
3338,140.53014202662047,169.48901780018215
3339,140.58834057499337,169.5815847192258
3340,140.63550633244978,169.59139431780596
3341,140.63711001463244,169.60120391638617
3342,140.6480188029758,169.61101351496634
3343,140.64962248515843,169.62082311354652
3344,140.6512261673411,169.6306327121267
3345,140.67331709337842,169.64044231070687
3346,140.67492077556105,169.6774634283265
3347,140.75176863702077,169.78983041586886
3348,140.7533723192034,169.79964001444904
3349,140.75497600138607,169.80944961302924
3350,140.76005306534137,169.81925921160942
3351,140.761656747524,169.8290688101896
3352,140.76326042970666,169.83887840876977
3353,140.77835590560272,169.84868800734995
3354,140.78057708655817,169.85849760593015
3355,140.78218076874083,169.86830720451033
3356,140.78378445092346,169.99561101086258
3357,140.7853881331061,170.00542060944275
3358,140.8728283428151,170.06079228329673
3359,140.9452718790705,170.0706018818769
3360,140.94687556125317,170.0804114804571
3361,140.9484792434358,170.09022107903726
3362,140.96128456354592,170.12087574754997
3363,140.96288824572855,170.17235142039914
3364,140.96449192791118,170.18216101897934
3365,140.96609561009384,170.19197061755952
3366,140.96769929227648,170.29814087163095
3367,141.07484038396694,170.30795047021113
3368,141.07644406614958,170.4488710878794
3369,141.07804774833224,170.4586806864596
3370,141.09977824861147,170.46849028503976
3371,141.1013819307941,170.5165857883784
3372,141.18320069652455,170.52639538695857
3373,141.22163340239905,170.53620498553875
3374,141.2232370845817,170.54601458411895
3375,141.27842290793564,170.67520250614743
3376,141.28002659011827,170.70255735792952
3377,141.35364230439197,170.74618682389718
